DATE,CODE,RAW DATE,DAY,MONTH,YEAR,VALUE (US$)
1957-01-01,IFS12_PETROLEUM12,1957-01-01T00:00:00-02:00,1,1,1957,1.92
1957-02-01,IFS12_PETROLEUM12,1957-02-01T00:00:00-02:00,1,2,1957,1.92
1957-03-01,IFS12_PETROLEUM12,1957-03-01T00:00:00-03:00,1,3,1957,1.92
1957-04-01,IFS12_PETROLEUM12,1957-04-01T00:00:00-03:00,1,4,1957,1.92
1957-05-01,IFS12_PETROLEUM12,1957-05-01T00:00:00-03:00,1,5,1957,1.92
1957-06-01,IFS12_PETROLEUM12,1957-06-01T00:00:00-03:00,1,6,1957,2.07
1957-07-01,IFS12_PETROLEUM12,1957-07-01T00:00:00-03:00,1,7,1957,2.07
1957-08-01,IFS12_PETROLEUM12,1957-08-01T00:00:00-03:00,1,8,1957,2.07
1957-09-01,IFS12_PETROLEUM12,1957-09-01T00:00:00-03:00,1,9,1957,2.07
1957-10-01,IFS12_PETROLEUM12,1957-10-01T00:00:00-03:00,1,10,1957,2.07
1957-11-01,IFS12_PETROLEUM12,1957-11-01T00:00:00-03:00,1,11,1957,2.07
1957-12-01,IFS12_PETROLEUM12,1957-12-01T00:00:00-02:00,1,12,1957,2.07
1958-01-01,IFS12_PETROLEUM12,1958-01-01T00:00:00-02:00,1,1,1958,2.07
1958-02-01,IFS12_PETROLEUM12,1958-02-01T00:00:00-02:00,1,2,1958,2.07
1958-03-01,IFS12_PETROLEUM12,1958-03-01T00:00:00-03:00,1,3,1958,2.07
1958-04-01,IFS12_PETROLEUM12,1958-04-01T00:00:00-03:00,1,4,1958,2.07
1958-05-01,IFS12_PETROLEUM12,1958-05-01T00:00:00-03:00,1,5,1958,2.07
1958-06-01,IFS12_PETROLEUM12,1958-06-01T00:00:00-03:00,1,6,1958,2.07
1958-07-01,IFS12_PETROLEUM12,1958-07-01T00:00:00-03:00,1,7,1958,2.07
1958-08-01,IFS12_PETROLEUM12,1958-08-01T00:00:00-03:00,1,8,1958,2.07
1958-09-01,IFS12_PETROLEUM12,1958-09-01T00:00:00-03:00,1,9,1958,2.07
1958-10-01,IFS12_PETROLEUM12,1958-10-01T00:00:00-03:00,1,10,1958,2.07
1958-11-01,IFS12_PETROLEUM12,1958-11-01T00:00:00-03:00,1,11,1958,2.07
1958-12-01,IFS12_PETROLEUM12,1958-12-01T00:00:00-02:00,1,12,1958,2.07
1959-01-01,IFS12_PETROLEUM12,1959-01-01T00:00:00-02:00,1,1,1959,2.07
1959-02-01,IFS12_PETROLEUM12,1959-02-01T00:00:00-02:00,1,2,1959,1.89
1959-03-01,IFS12_PETROLEUM12,1959-03-01T00:00:00-03:00,1,3,1959,1.89
1959-04-01,IFS12_PETROLEUM12,1959-04-01T00:00:00-03:00,1,4,1959,1.89
1959-05-01,IFS12_PETROLEUM12,1959-05-01T00:00:00-03:00,1,5,1959,1.89
1959-06-01,IFS12_PETROLEUM12,1959-06-01T00:00:00-03:00,1,6,1959,1.89
1959-07-01,IFS12_PETROLEUM12,1959-07-01T00:00:00-03:00,1,7,1959,1.89
1959-08-01,IFS12_PETROLEUM12,1959-08-01T00:00:00-03:00,1,8,1959,1.89
1959-09-01,IFS12_PETROLEUM12,1959-09-01T00:00:00-03:00,1,9,1959,1.89
1959-10-01,IFS12_PETROLEUM12,1959-10-01T00:00:00-03:00,1,10,1959,1.89
1959-11-01,IFS12_PETROLEUM12,1959-11-01T00:00:00-03:00,1,11,1959,1.89
1959-12-01,IFS12_PETROLEUM12,1959-12-01T00:00:00-02:00,1,12,1959,1.89
1960-01-01,IFS12_PETROLEUM12,1960-01-01T00:00:00-02:00,1,1,1960,1.89
1960-02-01,IFS12_PETROLEUM12,1960-02-01T00:00:00-02:00,1,2,1960,1.89
1960-03-01,IFS12_PETROLEUM12,1960-03-01T00:00:00-03:00,1,3,1960,1.89
1960-04-01,IFS12_PETROLEUM12,1960-04-01T00:00:00-03:00,1,4,1960,1.89
1960-05-01,IFS12_PETROLEUM12,1960-05-01T00:00:00-03:00,1,5,1960,1.89
1960-06-01,IFS12_PETROLEUM12,1960-06-01T00:00:00-03:00,1,6,1960,1.89
1960-07-01,IFS12_PETROLEUM12,1960-07-01T00:00:00-03:00,1,7,1960,1.89
1960-08-01,IFS12_PETROLEUM12,1960-08-01T00:00:00-03:00,1,8,1960,1.79
1960-09-01,IFS12_PETROLEUM12,1960-09-01T00:00:00-03:00,1,9,1960,1.79
1960-10-01,IFS12_PETROLEUM12,1960-10-01T00:00:00-03:00,1,10,1960,1.79
1960-11-01,IFS12_PETROLEUM12,1960-11-01T00:00:00-03:00,1,11,1960,1.79
1960-12-01,IFS12_PETROLEUM12,1960-12-01T00:00:00-02:00,1,12,1960,1.79
1961-01-01,IFS12_PETROLEUM12,1961-01-01T00:00:00-02:00,1,1,1961,1.79
1961-02-01,IFS12_PETROLEUM12,1961-02-01T00:00:00-02:00,1,2,1961,1.79
1961-03-01,IFS12_PETROLEUM12,1961-03-01T00:00:00-03:00,1,3,1961,1.79
1961-04-01,IFS12_PETROLEUM12,1961-04-01T00:00:00-03:00,1,4,1961,1.79
1961-05-01,IFS12_PETROLEUM12,1961-05-01T00:00:00-03:00,1,5,1961,1.79
1961-06-01,IFS12_PETROLEUM12,1961-06-01T00:00:00-03:00,1,6,1961,1.79
1961-07-01,IFS12_PETROLEUM12,1961-07-01T00:00:00-03:00,1,7,1961,1.79
1961-08-01,IFS12_PETROLEUM12,1961-08-01T00:00:00-03:00,1,8,1961,1.79
1961-09-01,IFS12_PETROLEUM12,1961-09-01T00:00:00-03:00,1,9,1961,1.79
1961-10-01,IFS12_PETROLEUM12,1961-10-01T00:00:00-03:00,1,10,1961,1.79
1961-11-01,IFS12_PETROLEUM12,1961-11-01T00:00:00-03:00,1,11,1961,1.79
1961-12-01,IFS12_PETROLEUM12,1961-12-01T00:00:00-02:00,1,12,1961,1.79
1962-01-01,IFS12_PETROLEUM12,1962-01-01T00:00:00-02:00,1,1,1962,1.79
1962-02-01,IFS12_PETROLEUM12,1962-02-01T00:00:00-02:00,1,2,1962,1.79
1962-03-01,IFS12_PETROLEUM12,1962-03-01T00:00:00-03:00,1,3,1962,1.79
1962-04-01,IFS12_PETROLEUM12,1962-04-01T00:00:00-03:00,1,4,1962,1.79
1962-05-01,IFS12_PETROLEUM12,1962-05-01T00:00:00-03:00,1,5,1962,1.79
1962-06-01,IFS12_PETROLEUM12,1962-06-01T00:00:00-03:00,1,6,1962,1.79
1962-07-01,IFS12_PETROLEUM12,1962-07-01T00:00:00-03:00,1,7,1962,1.79
1962-08-01,IFS12_PETROLEUM12,1962-08-01T00:00:00-03:00,1,8,1962,1.79
1962-09-01,IFS12_PETROLEUM12,1962-09-01T00:00:00-03:00,1,9,1962,1.79
1962-10-01,IFS12_PETROLEUM12,1962-10-01T00:00:00-03:00,1,10,1962,1.79
1962-11-01,IFS12_PETROLEUM12,1962-11-01T00:00:00-03:00,1,11,1962,1.79
1962-12-01,IFS12_PETROLEUM12,1962-12-01T00:00:00-02:00,1,12,1962,1.79
1963-01-01,IFS12_PETROLEUM12,1963-01-01T00:00:00-02:00,1,1,1963,1.79
1963-02-01,IFS12_PETROLEUM12,1963-02-01T00:00:00-02:00,1,2,1963,1.79
1963-03-01,IFS12_PETROLEUM12,1963-03-01T00:00:00-03:00,1,3,1963,1.79
1963-04-01,IFS12_PETROLEUM12,1963-04-01T00:00:00-03:00,1,4,1963,1.79
1963-05-01,IFS12_PETROLEUM12,1963-05-01T00:00:00-03:00,1,5,1963,1.79
1963-06-01,IFS12_PETROLEUM12,1963-06-01T00:00:00-03:00,1,6,1963,1.79
1963-07-01,IFS12_PETROLEUM12,1963-07-01T00:00:00-03:00,1,7,1963,1.79
1963-08-01,IFS12_PETROLEUM12,1963-08-01T00:00:00-03:00,1,8,1963,1.79
1963-09-01,IFS12_PETROLEUM12,1963-09-01T00:00:00-03:00,1,9,1963,1.79
1963-10-01,IFS12_PETROLEUM12,1963-10-01T00:00:00-03:00,1,10,1963,1.79
1963-11-01,IFS12_PETROLEUM12,1963-11-01T00:00:00-03:00,1,11,1963,1.79
1963-12-01,IFS12_PETROLEUM12,1963-12-01T00:00:00-02:00,1,12,1963,1.79
1964-01-01,IFS12_PETROLEUM12,1964-01-01T00:00:00-02:00,1,1,1964,1.79
1964-02-01,IFS12_PETROLEUM12,1964-02-01T00:00:00-02:00,1,2,1964,1.79
1964-03-01,IFS12_PETROLEUM12,1964-03-01T00:00:00-03:00,1,3,1964,1.79
1964-04-01,IFS12_PETROLEUM12,1964-04-01T00:00:00-03:00,1,4,1964,1.79
1964-05-01,IFS12_PETROLEUM12,1964-05-01T00:00:00-03:00,1,5,1964,1.79
1964-06-01,IFS12_PETROLEUM12,1964-06-01T00:00:00-03:00,1,6,1964,1.79
1964-07-01,IFS12_PETROLEUM12,1964-07-01T00:00:00-03:00,1,7,1964,1.79
1964-08-01,IFS12_PETROLEUM12,1964-08-01T00:00:00-03:00,1,8,1964,1.79
1964-09-01,IFS12_PETROLEUM12,1964-09-01T00:00:00-03:00,1,9,1964,1.79
1964-10-01,IFS12_PETROLEUM12,1964-10-01T00:00:00-03:00,1,10,1964,1.79
1964-11-01,IFS12_PETROLEUM12,1964-11-01T00:00:00-03:00,1,11,1964,1.79
1964-12-01,IFS12_PETROLEUM12,1964-12-01T00:00:00-02:00,1,12,1964,1.79
1965-01-01,IFS12_PETROLEUM12,1965-01-01T00:00:00-02:00,1,1,1965,1.79
1965-02-01,IFS12_PETROLEUM12,1965-02-01T00:00:00-02:00,1,2,1965,1.79
1965-03-01,IFS12_PETROLEUM12,1965-03-01T00:00:00-03:00,1,3,1965,1.79
1965-04-01,IFS12_PETROLEUM12,1965-04-01T00:00:00-03:00,1,4,1965,1.79
1965-05-01,IFS12_PETROLEUM12,1965-05-01T00:00:00-03:00,1,5,1965,1.79
1965-06-01,IFS12_PETROLEUM12,1965-06-01T00:00:00-03:00,1,6,1965,1.79
1965-07-01,IFS12_PETROLEUM12,1965-07-01T00:00:00-03:00,1,7,1965,1.79
1965-08-01,IFS12_PETROLEUM12,1965-08-01T00:00:00-03:00,1,8,1965,1.79
1965-09-01,IFS12_PETROLEUM12,1965-09-01T00:00:00-03:00,1,9,1965,1.79
1965-10-01,IFS12_PETROLEUM12,1965-10-01T00:00:00-03:00,1,10,1965,1.79
1965-11-01,IFS12_PETROLEUM12,1965-11-01T00:00:00-03:00,1,11,1965,1.79
1965-12-01,IFS12_PETROLEUM12,1965-12-01T00:00:00-02:00,1,12,1965,1.79
1966-01-01,IFS12_PETROLEUM12,1966-01-01T00:00:00-02:00,1,1,1966,1.79
1966-02-01,IFS12_PETROLEUM12,1966-02-01T00:00:00-02:00,1,2,1966,1.79
1966-03-01,IFS12_PETROLEUM12,1966-03-01T00:00:00-03:00,1,3,1966,1.79
1966-04-01,IFS12_PETROLEUM12,1966-04-01T00:00:00-03:00,1,4,1966,1.79
1966-05-01,IFS12_PETROLEUM12,1966-05-01T00:00:00-03:00,1,5,1966,1.79
1966-06-01,IFS12_PETROLEUM12,1966-06-01T00:00:00-03:00,1,6,1966,1.79
1966-07-01,IFS12_PETROLEUM12,1966-07-01T00:00:00-03:00,1,7,1966,1.79
1966-08-01,IFS12_PETROLEUM12,1966-08-01T00:00:00-03:00,1,8,1966,1.79
1966-09-01,IFS12_PETROLEUM12,1966-09-01T00:00:00-03:00,1,9,1966,1.79
1966-10-01,IFS12_PETROLEUM12,1966-10-01T00:00:00-03:00,1,10,1966,1.79
1966-11-01,IFS12_PETROLEUM12,1966-11-01T00:00:00-03:00,1,11,1966,1.79
1966-12-01,IFS12_PETROLEUM12,1966-12-01T00:00:00-02:00,1,12,1966,1.79
1967-01-01,IFS12_PETROLEUM12,1967-01-01T00:00:00-02:00,1,1,1967,1.79
1967-02-01,IFS12_PETROLEUM12,1967-02-01T00:00:00-02:00,1,2,1967,1.79
1967-03-01,IFS12_PETROLEUM12,1967-03-01T00:00:00-03:00,1,3,1967,1.79
1967-04-01,IFS12_PETROLEUM12,1967-04-01T00:00:00-03:00,1,4,1967,1.79
1967-05-01,IFS12_PETROLEUM12,1967-05-01T00:00:00-03:00,1,5,1967,1.79
1967-06-01,IFS12_PETROLEUM12,1967-06-01T00:00:00-03:00,1,6,1967,1.79
1967-07-01,IFS12_PETROLEUM12,1967-07-01T00:00:00-03:00,1,7,1967,1.79
1967-08-01,IFS12_PETROLEUM12,1967-08-01T00:00:00-03:00,1,8,1967,1.79
1967-09-01,IFS12_PETROLEUM12,1967-09-01T00:00:00-03:00,1,9,1967,1.79
1967-10-01,IFS12_PETROLEUM12,1967-10-01T00:00:00-03:00,1,10,1967,1.79
1967-11-01,IFS12_PETROLEUM12,1967-11-01T00:00:00-03:00,1,11,1967,1.79
1967-12-01,IFS12_PETROLEUM12,1967-12-01T00:00:00-02:00,1,12,1967,1.79
1968-01-01,IFS12_PETROLEUM12,1968-01-01T00:00:00-02:00,1,1,1968,1.79
1968-02-01,IFS12_PETROLEUM12,1968-02-01T00:00:00-02:00,1,2,1968,1.79
1968-03-01,IFS12_PETROLEUM12,1968-03-01T00:00:00-03:00,1,3,1968,1.79
1968-04-01,IFS12_PETROLEUM12,1968-04-01T00:00:00-03:00,1,4,1968,1.79
1968-05-01,IFS12_PETROLEUM12,1968-05-01T00:00:00-03:00,1,5,1968,1.79
1968-06-01,IFS12_PETROLEUM12,1968-06-01T00:00:00-03:00,1,6,1968,1.79
1968-07-01,IFS12_PETROLEUM12,1968-07-01T00:00:00-03:00,1,7,1968,1.79
1968-08-01,IFS12_PETROLEUM12,1968-08-01T00:00:00-03:00,1,8,1968,1.79
1968-09-01,IFS12_PETROLEUM12,1968-09-01T00:00:00-03:00,1,9,1968,1.79
1968-10-01,IFS12_PETROLEUM12,1968-10-01T00:00:00-03:00,1,10,1968,1.79
1968-11-01,IFS12_PETROLEUM12,1968-11-01T00:00:00-03:00,1,11,1968,1.79
1968-12-01,IFS12_PETROLEUM12,1968-12-01T00:00:00-02:00,1,12,1968,1.79
1969-01-01,IFS12_PETROLEUM12,1969-01-01T00:00:00-02:00,1,1,1969,1.79
1969-02-01,IFS12_PETROLEUM12,1969-02-01T00:00:00-02:00,1,2,1969,1.79
1969-03-01,IFS12_PETROLEUM12,1969-03-01T00:00:00-03:00,1,3,1969,1.79
1969-04-01,IFS12_PETROLEUM12,1969-04-01T00:00:00-03:00,1,4,1969,1.79
1969-05-01,IFS12_PETROLEUM12,1969-05-01T00:00:00-03:00,1,5,1969,1.79
1969-06-01,IFS12_PETROLEUM12,1969-06-01T00:00:00-03:00,1,6,1969,1.79
1969-07-01,IFS12_PETROLEUM12,1969-07-01T00:00:00-03:00,1,7,1969,1.79
1969-08-01,IFS12_PETROLEUM12,1969-08-01T00:00:00-03:00,1,8,1969,1.79
1969-09-01,IFS12_PETROLEUM12,1969-09-01T00:00:00-03:00,1,9,1969,1.79
1969-10-01,IFS12_PETROLEUM12,1969-10-01T00:00:00-03:00,1,10,1969,1.79
1969-11-01,IFS12_PETROLEUM12,1969-11-01T00:00:00-03:00,1,11,1969,1.79
1969-12-01,IFS12_PETROLEUM12,1969-12-01T00:00:00-02:00,1,12,1969,1.79
1970-01-01,IFS12_PETROLEUM12,1970-01-01T00:00:00-02:00,1,1,1970,2.18
1970-02-01,IFS12_PETROLEUM12,1970-02-01T00:00:00-02:00,1,2,1970,2.18
1970-03-01,IFS12_PETROLEUM12,1970-03-01T00:00:00-03:00,1,3,1970,2.18
1970-04-01,IFS12_PETROLEUM12,1970-04-01T00:00:00-03:00,1,4,1970,2.18
1970-05-01,IFS12_PETROLEUM12,1970-05-01T00:00:00-03:00,1,5,1970,2.18
1970-06-01,IFS12_PETROLEUM12,1970-06-01T00:00:00-03:00,1,6,1970,2.18
1970-07-01,IFS12_PETROLEUM12,1970-07-01T00:00:00-03:00,1,7,1970,2.18
1970-08-01,IFS12_PETROLEUM12,1970-08-01T00:00:00-03:00,1,8,1970,2.18
1970-09-01,IFS12_PETROLEUM12,1970-09-01T00:00:00-03:00,1,9,1970,2.18
1970-10-01,IFS12_PETROLEUM12,1970-10-01T00:00:00-03:00,1,10,1970,2.18
1970-11-01,IFS12_PETROLEUM12,1970-11-01T00:00:00-03:00,1,11,1970,2.18
1970-12-01,IFS12_PETROLEUM12,1970-12-01T00:00:00-02:00,1,12,1970,2.18
1971-01-01,IFS12_PETROLEUM12,1971-01-01T00:00:00-02:00,1,1,1971,2.29
1971-02-01,IFS12_PETROLEUM12,1971-02-01T00:00:00-02:00,1,2,1971,2.42
1971-03-01,IFS12_PETROLEUM12,1971-03-01T00:00:00-03:00,1,3,1971,2.42
1971-04-01,IFS12_PETROLEUM12,1971-04-01T00:00:00-03:00,1,4,1971,2.73
1971-05-01,IFS12_PETROLEUM12,1971-05-01T00:00:00-03:00,1,5,1971,2.73
1971-06-01,IFS12_PETROLEUM12,1971-06-01T00:00:00-03:00,1,6,1971,2.77
1971-07-01,IFS12_PETROLEUM12,1971-07-01T00:00:00-03:00,1,7,1971,2.76
1971-08-01,IFS12_PETROLEUM12,1971-08-01T00:00:00-03:00,1,8,1971,2.76
1971-09-01,IFS12_PETROLEUM12,1971-09-01T00:00:00-03:00,1,9,1971,2.76
1971-10-01,IFS12_PETROLEUM12,1971-10-01T00:00:00-03:00,1,10,1971,2.75
1971-11-01,IFS12_PETROLEUM12,1971-11-01T00:00:00-03:00,1,11,1971,2.75
1971-12-01,IFS12_PETROLEUM12,1971-12-01T00:00:00-02:00,1,12,1971,2.75
1972-01-01,IFS12_PETROLEUM12,1972-01-01T00:00:00-02:00,1,1,1972,2.82
1972-02-01,IFS12_PETROLEUM12,1972-02-01T00:00:00-02:00,1,2,1972,2.91
1972-03-01,IFS12_PETROLEUM12,1972-03-01T00:00:00-03:00,1,3,1972,2.91
1972-04-01,IFS12_PETROLEUM12,1972-04-01T00:00:00-03:00,1,4,1972,2.9
1972-05-01,IFS12_PETROLEUM12,1972-05-01T00:00:00-03:00,1,5,1972,2.9
1972-06-01,IFS12_PETROLEUM12,1972-06-01T00:00:00-03:00,1,6,1972,2.9
1972-07-01,IFS12_PETROLEUM12,1972-07-01T00:00:00-03:00,1,7,1972,2.89
1972-08-01,IFS12_PETROLEUM12,1972-08-01T00:00:00-03:00,1,8,1972,2.89
1972-09-01,IFS12_PETROLEUM12,1972-09-01T00:00:00-03:00,1,9,1972,2.89
1972-10-01,IFS12_PETROLEUM12,1972-10-01T00:00:00-03:00,1,10,1972,2.89
1972-11-01,IFS12_PETROLEUM12,1972-11-01T00:00:00-03:00,1,11,1972,2.89
1972-12-01,IFS12_PETROLEUM12,1972-12-01T00:00:00-02:00,1,12,1972,2.89
1973-01-01,IFS12_PETROLEUM12,1973-01-01T00:00:00-02:00,1,1,1973,2.99
1973-02-01,IFS12_PETROLEUM12,1973-02-01T00:00:00-02:00,1,2,1973,2.99
1973-03-01,IFS12_PETROLEUM12,1973-03-01T00:00:00-03:00,1,3,1973,2.99
1973-04-01,IFS12_PETROLEUM12,1973-04-01T00:00:00-03:00,1,4,1973,3.12
1973-05-01,IFS12_PETROLEUM12,1973-05-01T00:00:00-03:00,1,5,1973,3.12
1973-06-01,IFS12_PETROLEUM12,1973-06-01T00:00:00-03:00,1,6,1973,3.26
1973-07-01,IFS12_PETROLEUM12,1973-07-01T00:00:00-03:00,1,7,1973,3.34
1973-08-01,IFS12_PETROLEUM12,1973-08-01T00:00:00-03:00,1,8,1973,3.43
1973-09-01,IFS12_PETROLEUM12,1973-09-01T00:00:00-03:00,1,9,1973,3.43
1973-10-01,IFS12_PETROLEUM12,1973-10-01T00:00:00-03:00,1,10,1973,3.42
1973-11-01,IFS12_PETROLEUM12,1973-11-01T00:00:00-03:00,1,11,1973,3.42
1973-12-01,IFS12_PETROLEUM12,1973-12-01T00:00:00-02:00,1,12,1973,3.42
1974-01-01,IFS12_PETROLEUM12,1974-01-01T00:00:00-02:00,1,1,1974,13.43
1974-02-01,IFS12_PETROLEUM12,1974-02-01T00:00:00-02:00,1,2,1974,13.43
1974-03-01,IFS12_PETROLEUM12,1974-03-01T00:00:00-03:00,1,3,1974,13.43
1974-04-01,IFS12_PETROLEUM12,1974-04-01T00:00:00-03:00,1,4,1974,11.41
1974-05-01,IFS12_PETROLEUM12,1974-05-01T00:00:00-03:00,1,5,1974,11.41
1974-06-01,IFS12_PETROLEUM12,1974-06-01T00:00:00-03:00,1,6,1974,11.41
1974-07-01,IFS12_PETROLEUM12,1974-07-01T00:00:00-03:00,1,7,1974,10.62
1974-08-01,IFS12_PETROLEUM12,1974-08-01T00:00:00-03:00,1,8,1974,10.62
1974-09-01,IFS12_PETROLEUM12,1974-09-01T00:00:00-03:00,1,9,1974,10.62
1974-10-01,IFS12_PETROLEUM12,1974-10-01T00:00:00-03:00,1,10,1974,10.93
1974-11-01,IFS12_PETROLEUM12,1974-11-01T00:00:00-03:00,1,11,1974,10.93
